sid,surveyls_title,id,vars,vals,vars_old
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A221A,3,S12[A221A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A221B,6,S12[A221B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A221B,3,S12[A221B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A221B,1,S12[A221B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A221B,6,S12[A221B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A221B,2,S12[A221B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A221B,3,S12[A221B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A221B,4,S12[A221B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A221B,5,S12[A221B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A221B,2,S12[A221B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A221B,6,S12[A221B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A644,3,S12[A644]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A644,6,S12[A644]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A644,4,S12[A644]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A644,4,S12[A644]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A644,2,S12[A644]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A644,2,S12[A644]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A644,3,S12[A644]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A644,1,S12[A644]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A644,5,S12[A644]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A644,2,S12[A644]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A611,2,S13[A611]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A611,6,S13[A611]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A611,3,S13[A611]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A611,6,S13[A611]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A611,5,S13[A611]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A611,3,S13[A611]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A611,6,S13[A611]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A611,1,S13[A611]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A611,2,S13[A611]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A611,3,S13[A611]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A422,4,S13[A422]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A422,3,S13[A422]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A422,2,S13[A422]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A422,1,S13[A422]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A422,6,S13[A422]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A422,1,S13[A422]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A422,4,S13[A422]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A422,4,S13[A422]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A422,4,S13[A422]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A422,6,S13[A422]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A421,4,S13[A421]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A421,6,S13[A421]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A421,2,S13[A421]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A421,3,S13[A421]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A421,3,S13[A421]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A421,4,S13[A421]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A421,1,S13[A421]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A421,4,S13[A421]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A421,1,S13[A421]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A421,1,S13[A421]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A643,1,S13[A643]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A643,1,S13[A643]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A643,5,S13[A643]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A643,4,S13[A643]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A643,4,S13[A643]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A643,4,S13[A643]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A643,5,S13[A643]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A643,2,S13[A643]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A643,6,S13[A643]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A643,4,S13[A643]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A321B,6,S13[A321B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A321B,3,S13[A321B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A321B,6,S13[A321B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A321B,2,S13[A321B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A321B,5,S13[A321B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A321B,2,S13[A321B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A321B,2,S13[A321B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A321B,5,S13[A321B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A321B,5,S13[A321B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A321B,2,S13[A321B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A411,2,S14[A411]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A411,4,S14[A411]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A411,5,S14[A411]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A411,3,S14[A411]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A411,3,S14[A411]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A411,6,S14[A411]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A411,4,S14[A411]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A411,5,S14[A411]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A411,5,S14[A411]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A411,5,S14[A411]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A531,3,S14[A531]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A531,5,S14[A531]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A531,2,S14[A531]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A531,2,S14[A531]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A531,2,S14[A531]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A531,4,S14[A531]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A531,4,S14[A531]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A531,1,S14[A531]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A531,4,S14[A531]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A531,1,S14[A531]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A532,3,S14[A532]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A532,5,S14[A532]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A532,4,S14[A532]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A532,6,S14[A532]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A532,2,S14[A532]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A532,2,S14[A532]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A532,1,S14[A532]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A532,4,S14[A532]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A532,1,S14[A532]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A532,3,S14[A532]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A515W143,2,S14[A515W143]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A515W143,2,S14[A515W143]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A515W143,6,S14[A515W143]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A515W143,5,S14[A515W143]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A515W143,1,S14[A515W143]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A515W143,3,S14[A515W143]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A515W143,6,S14[A515W143]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A515W143,5,S14[A515W143]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A515W143,5,S14[A515W143]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A515W143,4,S14[A515W143]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A533,4,S14[A533]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A533,5,S14[A533]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A533,3,S14[A533]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A533,1,S14[A533]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A533,3,S14[A533]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A533,4,S14[A533]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A533,5,S14[A533]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A533,4,S14[A533]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A533,6,S14[A533]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A533,3,S14[A533]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A535W254a,3,S14[A535W254a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A535W254a,4,S14[A535W254a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A535W254a,3,S14[A535W254a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A535W254a,5,S14[A535W254a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A535W254a,2,S14[A535W254a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A535W254a,3,S14[A535W254a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A535W254a,6,S14[A535W254a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A535W254a,6,S14[A535W254a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A535W254a,3,S14[A535W254a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A535W254a,2,S14[A535W254a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A535W254b,2,S14[A535W254b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A535W254b,4,S14[A535W254b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A535W254b,2,S14[A535W254b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A535W254b,5,S14[A535W254b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A535W254b,5,S14[A535W254b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A535W254b,3,S14[A535W254b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A535W254b,6,S14[A535W254b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A535W254b,3,S14[A535W254b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A535W254b,2,S14[A535W254b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A535W254b,1,S14[A535W254b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A434,4,S15[A434]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A434,6,S15[A434]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A434,3,S15[A434]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A434,6,S15[A434]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A434,2,S15[A434]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A434,5,S15[A434]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A434,3,S15[A434]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A434,4,S15[A434]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A434,6,S15[A434]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A434,5,S15[A434]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A433,1,S15[A433]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A433,4,S15[A433]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A433,4,S15[A433]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A433,5,S15[A433]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A433,2,S15[A433]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A433,3,S15[A433]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A433,3,S15[A433]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A433,2,S15[A433]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A433,1,S15[A433]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A433,5,S15[A433]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A521W144,6,S15[A521W144]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A521W144,3,S15[A521W144]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A521W144,2,S15[A521W144]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A521W144,5,S15[A521W144]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A521W144,1,S15[A521W144]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A521W144,2,S15[A521W144]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A521W144,6,S15[A521W144]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A521W144,3,S15[A521W144]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A521W144,5,S15[A521W144]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A521W144,6,S15[A521W144]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A631A,6,S15[A631A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A631A,4,S15[A631A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A631A,6,S15[A631A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A631A,3,S15[A631A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A631A,5,S15[A631A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A631A,5,S15[A631A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A631A,1,S15[A631A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A631A,4,S15[A631A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A631A,3,S15[A631A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A631A,4,S15[A631A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A633,1,S15[A633]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A633,1,S15[A633]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A633,1,S15[A633]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A633,4,S15[A633]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A633,1,S15[A633]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A633,6,S15[A633]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A633,5,S15[A633]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A633,4,S15[A633]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A633,5,S15[A633]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A633,5,S15[A633]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A634,4,S15[A634]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A634,3,S15[A634]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A634,3,S15[A634]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A634,1,S15[A634]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A634,2,S15[A634]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A634,4,S15[A634]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A634,6,S15[A634]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A634,5,S15[A634]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A634,5,S15[A634]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A634,5,S15[A634]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A631B,3,S15[A631B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A631B,1,S15[A631B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A631B,2,S15[A631B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A631B,4,S15[A631B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A631B,1,S15[A631B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A631B,4,S15[A631B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A631B,3,S15[A631B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A631B,6,S15[A631B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A631B,5,S15[A631B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A631B,2,S15[A631B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A642,3,S15[A642]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A642,5,S15[A642]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A642,5,S15[A642]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A642,2,S15[A642]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A642,3,S15[A642]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A642,6,S15[A642]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A642,6,S15[A642]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A642,1,S15[A642]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A642,1,S15[A642]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A642,2,S15[A642]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A632,1,S15[A632]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A632,4,S15[A632]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A632,2,S15[A632]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A632,2,S15[A632]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A632,3,S15[A632]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A632,4,S15[A632]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A632,5,S15[A632]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A632,4,S15[A632]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A632,6,S15[A632]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A632,1,S15[A632]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,Z1S,1,Zuf[Z1S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,Z1S,5,Zuf[Z1S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,Z1S,2,Zuf[Z1S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,Z1S,4,Zuf[Z1S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,Z1S,3,Zuf[Z1S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,Z1S,2,Zuf[Z1S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,Z1S,1,Zuf[Z1S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,Z1S,5,Zuf[Z1S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,Z1S,2,Zuf[Z1S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,Z1S,4,Zuf[Z1S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,Z2S,3,Zuf[Z2S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,Z2S,4,Zuf[Z2S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,Z2S,1,Zuf[Z2S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,Z2S,4,Zuf[Z2S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,Z2S,2,Zuf[Z2S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,Z2S,3,Zuf[Z2S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,Z2S,3,Zuf[Z2S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,Z2S,4,Zuf[Z2S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,Z2S,3,Zuf[Z2S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,Z2S,4,Zuf[Z2S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,Z3S,2,Zuf[Z3S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,Z3S,2,Zuf[Z3S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,Z3S,4,Zuf[Z3S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,Z3S,2,Zuf[Z3S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,Z3S,3,Zuf[Z3S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,Z3S,3,Zuf[Z3S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,Z3S,5,Zuf[Z3S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,Z3S,3,Zuf[Z3S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,Z3S,2,Zuf[Z3S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,Z3S,5,Zuf[Z3S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,Z4S,2,Zuf[Z4S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,Z4S,2,Zuf[Z4S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,Z4S,1,Zuf[Z4S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,Z4S,1,Zuf[Z4S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,Z4S,1,Zuf[Z4S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,Z4S,5,Zuf[Z4S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,Z4S,3,Zuf[Z4S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,Z4S,5,Zuf[Z4S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,Z4S,3,Zuf[Z4S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,Z4S,4,Zuf[Z4S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,Z5S,2,Zuf[Z5S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,Z5S,5,Zuf[Z5S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,Z5S,4,Zuf[Z5S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,Z5S,3,Zuf[Z5S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,Z5S,4,Zuf[Z5S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,Z5S,5,Zuf[Z5S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,Z5S,4,Zuf[Z5S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,Z5S,5,Zuf[Z5S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,Z5S,2,Zuf[Z5S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,Z5S,5,Zuf[Z5S]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,mitdate,2024-08-28 10:12:06,submitdate
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,mitdate,2024-08-28 10:12:06,submitdate
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,mitdate,2024-08-28 10:12:06,submitdate
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,mitdate,2024-08-28 10:12:06,submitdate
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,mitdate,2024-08-28 10:12:06,submitdate
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,mitdate,2024-08-28 10:12:06,submitdate
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,mitdate,2024-08-28 10:12:06,submitdate
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,mitdate,2024-08-28 10:12:06,submitdate
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,mitdate,2024-08-28 10:12:06,submitdate
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,mitdate,2024-08-28 10:12:06,submitdate
453143,0001_202425_bfr_allg_gy_leh_00_2022_p1,1,tpage,15,lastpage
453143,0001_202425_bfr_allg_gy_leh_00_2022_p1,2,tpage,15,lastpage
453143,0001_202425_bfr_allg_gy_leh_00_2022_p1,3,tpage,15,lastpage
453143,0001_202425_bfr_allg_gy_leh_00_2022_p1,4,tpage,15,lastpage
453143,0001_202425_bfr_allg_gy_leh_00_2022_p1,5,tpage,15,lastpage
453143,0001_202425_bfr_allg_gy_leh_00_2022_p1,6,tpage,15,lastpage
453143,0001_202425_bfr_allg_gy_leh_00_2022_p1,7,tpage,15,lastpage
453143,0001_202425_bfr_allg_gy_leh_00_2022_p1,8,tpage,15,lastpage
453143,0001_202425_bfr_allg_gy_leh_00_2022_p1,9,tpage,15,lastpage
453143,0001_202425_bfr_allg_gy_leh_00_2022_p1,10,tpage,15,lastpage
453143,0001_202425_bfr_allg_gy_leh_00_2022_p1,1,rtlanguage,de,startlanguage
